ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-10-01,7813624.131376171,-24537620.435644753,54542343.22252057,7813624.131376171,7813624.131376171,5542262.307096396,5542262.307096396,5542262.307096396,5542262.307096396,5542262.307096396,5542262.307096396,0.0,0.0,0.0,13355886.438472565
2016-11-01,7826023.600022893,-28708472.03582023,59844590.52430852,7826023.600022893,7826023.600022893,8046496.256835517,8046496.256835517,8046496.256835517,8046496.256835517,8046496.256835517,8046496.256835517,0.0,0.0,0.0,15872519.85685841
2016-12-01,7838023.085810044,-43947467.00791144,37621117.454556115,7838023.085810044,7838023.085810044,-10369429.15320962,-10369429.15320962,-10369429.15320962,-10369429.15320962,-10369429.15320962,-10369429.15320962,0.0,0.0,0.0,-2531406.0673995754
2017-02-01,7862822.0275687855,-33803941.4566318,47324533.13554373,7862822.0275687855,7862822.0275687855,-2015610.8930617315,-2015610.8930617315,-2015610.8930617315,-2015610.8930617315,-2015610.8930617315,-2015610.8930617315,0.0,0.0,0.0,5847211.134507054
2017-03-01,7874021.549653378,-40367937.82174543,45132556.61730996,7874021.549653378,7874021.549653378,-5894261.939571197,-5894261.939571197,-5894261.939571197,-5894261.939571197,-5894261.939571197,-5894261.939571197,0.0,0.0,0.0,1979759.6100821812
2017-04-01,7886421.023264698,-28426684.01986921,54267983.09350963,7886421.023264698,7886421.023264698,6359967.57849311,6359967.57849311,6359967.57849311,6359967.57849311,6359967.57849311,6359967.57849311,0.0,0.0,0.0,14246388.601757808
2017-05-01,7898420.513856298,-25866690.009359773,55072704.009262785,7898420.513856298,7898420.513856298,8138089.71874023,8138089.71874023,8138089.71874023,8138089.71874023,8138089.71874023,8138089.71874023,0.0,0.0,0.0,16036510.232596528
2017-06-01,7910819.985818001,-23570347.46478454,60426757.62466844,7910819.985818001,7910819.985818001,10921365.879609384,10921365.879609384,10921365.879609384,10921365.879609384,10921365.879609384,10921365.879609384,0.0,0.0,0.0,18832185.865427386
2017-07-01,7922819.4748132,-19448410.14725101,63534963.353352234,7922819.4748132,7922819.4748132,13814597.414049353,13814597.414049353,13814597.414049353,13814597.414049353,13814597.414049353,13814597.414049353,0.0,0.0,0.0,21737416.888862554
2017-08-01,7935218.946774904,-27333372.38836214,56537086.13091958,7935218.946774904,7935218.946774904,7991050.616985022,7991050.616985022,7991050.616985022,7991050.616985022,7991050.616985022,7991050.616985022,0.0,0.0,0.0,15926269.563759927
2017-09-01,7947618.418736608,-30087590.058390696,57935301.46525905,7947618.418736608,7947618.418736608,6779185.478221962,6779185.478221962,6779185.478221962,6779185.478221962,6779185.478221962,6779185.478221962,0.0,0.0,0.0,14726803.89695857
2017-10-01,7959617.907731805,-23803128.339014165,57263313.590624355,7959617.907731805,7959617.907731805,9440477.492894381,9440477.492894381,9440477.492894381,9440477.492894381,9440477.492894381,9440477.492894381,0.0,0.0,0.0,17400095.400626186
2017-11-01,7972017.379693508,-21907449.20104209,62357028.12965441,7972017.379693508,7972017.379693508,11393266.47832653,11393266.47832653,11393266.47832653,11393266.47832653,11393266.47832653,11393266.47832653,0.0,0.0,0.0,19365283.858020037
2017-12-01,7984016.868688705,-23788883.824824493,64638147.88198734,7984016.868688705,7984016.868688705,9983910.930862626,9983910.930862626,9983910.930862626,9983910.930862626,9983910.930862626,9983910.930862626,0.0,0.0,0.0,17967927.79955133
2018-01-01,7996416.340650409,-26432417.14969709,57275900.88369711,7996416.340650409,7996416.340650409,6814027.29871615,6814027.29871615,6814027.29871615,6814027.29871615,6814027.29871615,6814027.29871615,0.0,0.0,0.0,14810443.63936656
2018-02-01,8008815.8126121145,-40317956.5056294,43307587.78909864,8008815.8126121145,8008815.8126121145,-5851987.422920909,-5851987.422920909,-5851987.422920909,-5851987.422920909,-5851987.422920909,-5851987.422920909,0.0,0.0,0.0,2156828.3896912057
2018-03-01,8020015.335674298,-43272838.050278604,40510533.57945508,8020015.335674298,8020015.335674298,-11527441.209255768,-11527441.209255768,-11527441.209255768,-11527441.209255768,-11527441.209255768,-11527441.209255768,0.0,0.0,0.0,-3507425.87358147
2018-07-01,8068813.257588101,-20878234.004381936,64694143.430558875,8068813.257588101,8068813.257588101,14485045.18802024,14485045.18802024,14485045.18802024,14485045.18802024,14485045.18802024,14485045.18802024,0.0,0.0,0.0,22553858.44560834
2018-08-01,8081212.729549805,-29765557.31637169,51109740.08162749,8081212.729549805,8081212.729549805,3836250.3297700603,3836250.3297700603,3836250.3297700603,3836250.3297700603,3836250.3297700603,3836250.3297700603,0.0,0.0,0.0,11917463.059319865
2018-09-01,8093612.20151151,-35422944.664349385,46560576.953358695,8093612.20151151,8093612.20151151,-2222951.504183923,-2222951.504183923,-2222951.504183923,-2222951.504183923,-2222951.504183923,-2222951.504183923,0.0,0.0,0.0,5870660.697327587
2018-10-01,8105611.690506706,-18711135.135058835,64893403.19826138,8105611.690506706,8105611.690506706,13615277.405115072,13615277.405115072,13615277.405115072,13615277.405115072,13615277.405115072,13615277.405115072,0.0,0.0,0.0,21720889.09562178
2018-11-01,8118011.16246841,-19888253.698468633,67201849.21299554,8118010.892538625,8118011.721584008,14934627.912725072,14934627.912725072,14934627.912725072,14934627.912725072,14934627.912725072,14934627.912725072,0.0,0.0,0.0,23052639.075193483
2018-12-01,8130010.651463607,-2769015.609456348,81846891.0399545,8130009.175103418,8130012.941350273,29953607.825266935,29953607.825266935,29953607.825266935,29953607.825266935,29953607.825266935,29953607.825266935,0.0,0.0,0.0,38083618.47673054
2019-01-01,8142410.1234253105,-43315551.97599983,37020765.126653105,8142406.459018484,8142414.998999568,-12098455.453610469,-12098455.453610469,-12098455.453610469,-12098455.453610469,-12098455.453610469,-12098455.453610469,0.0,0.0,0.0,-3956045.330185158
2019-02-01,8154809.5953870155,-41733145.20480317,39258970.74072701,8154802.607303525,8154817.952538423,-9596092.806115096,-9596092.806115096,-9596092.806115096,-9596092.806115096,-9596092.806115096,-9596092.806115096,0.0,0.0,0.0,-1441283.210728081
2019-03-01,8166009.1184492,-50046492.73911205,30583661.04286714,8165998.813987353,8166021.073214326,-16844089.859171167,-16844089.859171167,-16844089.859171167,-16844089.859171167,-16844089.859171167,-16844089.859171167,0.0,0.0,0.0,-8678080.740721967
2019-04-01,8178408.590410904,-3812528.4635600788,77825849.88516304,8178395.112499236,8178425.077543006,28908238.07534709,28908238.07534709,28908238.07534709,28908238.07534709,28908238.07534709,28908238.07534709,0.0,0.0,0.0,37086646.66575799
