ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-07-01,61728419.51674129,-85167499.08914483,235400871.129083,61728419.51674129,61728419.51674129,21006031.179146737,21006031.179146737,21006031.179146737,21006031.179146737,21006031.179146737,21006031.179146737,0.0,0.0,0.0,82734450.69588803
2017-08-01,62276339.32939686,-93359933.7792693,222476047.67978647,62276339.32939686,62276339.32939686,8031675.8089602785,8031675.8089602785,8031675.8089602785,8031675.8089602785,8031675.8089602785,8031675.8089602785,0.0,0.0,0.0,70308015.13835713
2017-09-01,62824259.14205244,-93991655.65877436,230266917.17783374,62824259.14205244,62824259.14205244,2351102.085809448,2351102.085809448,2351102.085809448,2351102.085809448,2351102.085809448,2351102.085809448,0.0,0.0,0.0,65175361.22786189
2017-10-01,63354504.122041695,-80493851.38911596,250712915.0856702,63354504.122041695,63354504.122041695,23297343.436889462,23297343.436889462,23297343.436889462,23297343.436889462,23297343.436889462,23297343.436889462,0.0,0.0,0.0,86651847.55893116
2017-11-01,63902423.93469728,-89605631.57925554,220719258.20581985,63902423.93469728,63902423.93469728,6529085.020842954,6529085.020842954,6529085.020842954,6529085.020842954,6529085.020842954,6529085.020842954,0.0,0.0,0.0,70431508.95554022
2017-12-01,64432668.914686546,-85093598.75525358,239594313.9865986,64432668.914686546,64432668.914686546,9684754.38457175,9684754.38457175,9684754.38457175,9684754.38457175,9684754.38457175,9684754.38457175,0.0,0.0,0.0,74117423.29925829
2018-01-01,64980588.727342114,-119697386.7926103,199220464.0386769,64980588.727342114,64980588.727342114,-27514737.15950995,-27514737.15950995,-27514737.15950995,-27514737.15950995,-27514737.15950995,-27514737.15950995,0.0,0.0,0.0,37465851.567832164
2018-02-01,65528508.53999769,-127622083.95525058,185157799.7068077,65528508.53999769,65528508.53999769,-33626476.08401912,-33626476.08401912,-33626476.08401912,-33626476.08401912,-33626476.08401912,-33626476.08401912,0.0,0.0,0.0,31902032.455978572
2018-03-01,66023403.85465434,-125899829.62729384,201106431.27552664,66023403.85465434,66023403.85465434,-31993977.214459993,-31993977.214459993,-31993977.214459993,-31993977.214459993,-31993977.214459993,-31993977.214459993,0.0,0.0,0.0,34029426.64019435
2018-06-01,67649488.45995475,-97134019.13077483,227726798.92887804,67649488.45995475,67649488.45995475,3410178.9851677464,3410178.9851677464,3410178.9851677464,3410178.9851677464,3410178.9851677464,3410178.9851677464,0.0,0.0,0.0,71059667.4451225
2018-07-01,68179733.43994401,-69113375.97574201,248294141.2396178,68179733.43994401,68179733.43994401,21096854.804197803,21096854.804197803,21096854.804197803,21096854.804197803,21096854.804197803,21096854.804197803,0.0,0.0,0.0,89276588.24414182
2018-08-01,68727653.2525996,-90623244.31341115,235267115.89365298,68727653.2525996,68727653.2525996,7728530.274946714,7728530.274946714,7728530.274946714,7728530.274946714,7728530.274946714,7728530.274946714,0.0,0.0,0.0,76456183.52754632
2018-09-01,69275573.06525517,-88193747.35183182,236675351.4309808,69275573.06525517,69275573.06525517,1933397.822288324,1933397.822288324,1933397.822288324,1933397.822288324,1933397.822288324,1933397.822288324,0.0,0.0,0.0,71208970.88754348
2018-10-01,69805818.04524443,-91049569.19622369,267305841.38806033,69805818.04524443,69805818.04524443,23857731.082623824,23857731.082623824,23857731.082623824,23857731.082623824,23857731.082623824,23857731.082623824,0.0,0.0,0.0,93663549.12786825
2018-11-01,70353737.8579,-82972385.42999814,249324564.78526306,70353737.8579,70353737.8579,6834262.945971999,6834262.945971999,6834262.945971999,6834262.945971999,6834262.945971999,6834262.945971999,0.0,0.0,0.0,77188000.80387199
2018-12-01,70883982.83788927,-79488309.93185094,232148444.32313693,70883982.83788927,70883982.83788927,10187545.564502403,10187545.564502403,10187545.564502403,10187545.564502403,10187545.564502403,10187545.564502403,0.0,0.0,0.0,81071528.40239167
2018-12-31,71414227.81787854,-131230122.32401885,204331475.3505992,71414227.81787854,71414227.81787854,-30787966.808679998,-30787966.808679998,-30787966.808679998,-30787966.808679998,-30787966.808679998,-30787966.808679998,0.0,0.0,0.0,40626261.00919855
2019-01-31,71962147.63053411,-119095597.37986787,203588416.1606175,71962146.67555323,71962148.87696393,-34179938.82310116,-34179938.82310116,-34179938.82310116,-34179938.82310116,-34179938.82310116,-34179938.82310116,0.0,0.0,0.0,37782208.80743295
2019-02-28,72457042.94519076,-125757451.38750063,205692642.88878065,72457040.54967396,72457046.0597383,-33147958.61670614,-33147958.61670614,-33147958.61670614,-33147958.61670614,-33147958.61670614,-33147958.61670614,0.0,0.0,0.0,39309084.32848462
2019-03-31,73004962.75784633,-79296790.37889197,247089162.66746607,73004957.8431666,73004968.62317501,11348422.566582294,11348422.566582294,11348422.566582294,11348422.566582294,11348422.566582294,11348422.566582294,0.0,0.0,0.0,84353385.32442862
2019-04-30,73535207.7378356,-64063762.55784579,249500011.9612866,73535199.89987297,73535216.41793132,12503425.989891933,12503425.989891933,12503425.989891933,12503425.989891933,12503425.989891933,12503425.989891933,0.0,0.0,0.0,86038633.72772753
2019-05-31,74083127.55049118,-88447136.707895,232192141.58812392,74083116.69138804,74083139.44580306,1313562.9401312347,1313562.9401312347,1313562.9401312347,1313562.9401312347,1313562.9401312347,1313562.9401312347,0.0,0.0,0.0,75396690.49062242
